 PageNo, Speed, Length, RealPower, SetFrequency, SetDuty, SetPower, GateOnTime, WorkingTime
34,30,19.4,682,1000,100,38,650, 2022-02-10 09:51:03.866
35,30,19.4,683,1000,100,38,650, 2022-02-10 09:51:07.370
36,30,19.4,682,1000,100,38,650, 2022-02-10 09:51:09.110
37,30,19.4,682,1000,100,38,650, 2022-02-10 09:51:10.798
38,30,19.4,683,1000,100,38,650, 2022-02-10 09:51:13.792
39,30,19.4,682,1000,100,38,650, 2022-02-10 09:51:15.324
1,250,241.1,1667,1000,100,82,1154, 2022-02-10 09:52:02.078
2,250,241.2,1693,1000,100,83,1670, 2022-02-10 09:52:05.334
3,250,241.1,1674,1000,100,82,1153, 2022-02-10 09:52:08.088
4,250,241.2,1698,1000,100,83,1670, 2022-02-10 09:52:11.470
5,250,241.1,1677,1000,100,82,1154, 2022-02-10 09:52:14.334
6,250,241.2,1700,1000,100,83,1670, 2022-02-10 09:52:17.519
7,250,241.1,1675,1000,100,82,1153, 2022-02-10 09:52:23.283
8,250,241.2,1699,1000,100,83,1670, 2022-02-10 09:52:26.553
9,250,241.1,1679,1000,100,82,1154, 2022-02-10 09:52:29.419
10,250,241.2,1702,1000,100,83,1670, 2022-02-10 09:52:32.771
11,250,241.1,1680,1000,100,82,1154, 2022-02-10 09:52:35.613
12,250,241.2,1704,1000,100,83,1670, 2022-02-10 09:52:38.831
13,30,19.4,683,1000,100,38,650, 2022-02-10 09:52:43.503
14,30,19.4,683,1000,100,38,650, 2022-02-10 09:52:45.261
15,30,19.4,683,1000,100,38,650, 2022-02-10 09:52:48.231
16,30,19.4,683,1000,100,38,650, 2022-02-10 09:52:51.549
17,30,19.4,683,1000,100,38,650, 2022-02-10 09:52:53.321
18,30,19.4,683,1000,100,38,650, 2022-02-10 09:52:55.043
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 09:53:15.623
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 09:53:18.217
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 09:53:21.637
22,250,241.2,1679,1000,100,82,1154, 2022-02-10 09:53:24.221
23,250,241.1,1702,1000,100,83,1670, 2022-02-10 09:53:27.649
24,250,241.2,1682,1000,100,82,1154, 2022-02-10 09:53:30.265
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 09:53:36.729
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 09:53:39.387
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 09:53:42.879
28,250,241.2,1683,1000,100,82,1154, 2022-02-10 09:53:45.503
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 09:53:48.993
30,250,241.2,1684,1000,100,82,1154, 2022-02-10 09:53:51.643
31,30,19.4,683,1000,100,38,650, 2022-02-10 09:53:55.987
32,30,19.4,683,1000,100,38,650, 2022-02-10 09:53:57.499
33,30,19.4,683,1000,100,38,650, 2022-02-10 09:54:00.545
34,30,19.4,683,1000,100,38,650, 2022-02-10 09:54:02.251
35,30,19.4,683,1000,100,38,650, 2022-02-10 09:54:05.807
36,30,19.4,683,1000,100,38,650, 2022-02-10 09:54:07.515
37,30,19.4,683,1000,100,38,650, 2022-02-10 09:54:09.231
38,30,19.4,683,1000,100,38,650, 2022-02-10 09:54:12.203
39,30,19.4,682,1000,100,38,650, 2022-02-10 09:54:13.685
1,250,241.1,1667,1000,100,82,1154, 2022-02-10 09:55:01.533
2,250,241.2,1693,1000,100,83,1670, 2022-02-10 09:55:04.751
3,250,241.1,1674,1000,100,82,1153, 2022-02-10 09:55:07.593
4,250,241.2,1698,1000,100,83,1670, 2022-02-10 09:55:10.829
5,250,241.1,1678,1000,100,82,1154, 2022-02-10 09:55:13.605
6,250,241.2,1700,1000,100,83,1670, 2022-02-10 09:55:16.841
7,250,241.1,1675,1000,100,82,1153, 2022-02-10 09:55:22.589
8,250,241.2,1700,1000,100,83,1670, 2022-02-10 09:55:25.847
9,250,241.1,1679,1000,100,82,1154, 2022-02-10 09:55:28.619
10,250,241.2,1703,1000,100,83,1670, 2022-02-10 09:55:31.861
11,250,241.1,1682,1000,100,82,1154, 2022-02-10 09:55:34.699
12,250,241.2,1704,1000,100,83,1670, 2022-02-10 09:55:37.957
13,30,19.4,683,1000,100,38,650, 2022-02-10 09:55:42.517
14,30,19.4,683,1000,100,38,650, 2022-02-10 09:55:44.223
15,30,19.4,683,1000,100,38,650, 2022-02-10 09:55:47.143
16,30,19.4,683,1000,100,38,650, 2022-02-10 09:55:50.489
17,30,19.4,683,1000,100,38,650, 2022-02-10 09:55:52.217
18,30,19.4,683,1000,100,38,650, 2022-02-10 09:55:53.935
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 09:56:14.957
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 09:56:17.767
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 09:56:21.279
22,250,241.2,1679,1000,100,82,1154, 2022-02-10 09:56:23.903
23,250,241.1,1702,1000,100,83,1670, 2022-02-10 09:56:27.359
24,250,241.2,1682,1000,100,82,1154, 2022-02-10 09:56:30.029
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 09:56:36.389
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 09:56:39.137
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 09:56:42.579
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 09:56:45.265
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 09:56:48.811
30,250,241.2,1684,1000,100,82,1154, 2022-02-10 09:56:51.459
31,30,19.4,683,1000,100,38,650, 2022-02-10 09:56:55.893
32,30,19.4,683,1000,100,38,650, 2022-02-10 09:56:57.441
33,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:00.577
34,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:02.379
35,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:05.891
36,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:07.599
37,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:09.311
38,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:12.293
39,30,19.4,683,1000,100,38,650, 2022-02-10 09:57:13.785
1,250,241.1,1667,1000,100,82,1154, 2022-02-10 09:58:01.575
2,250,241.2,1693,1000,100,83,1670, 2022-02-10 09:58:04.857
3,250,241.1,1674,1000,100,82,1153, 2022-02-10 09:58:07.683
4,250,241.2,1698,1000,100,83,1670, 2022-02-10 09:58:11.051
5,250,241.1,1678,1000,100,82,1154, 2022-02-10 09:58:13.925
6,250,241.2,1700,1000,100,83,1670, 2022-02-10 09:58:17.217
7,250,241.1,1675,1000,100,82,1153, 2022-02-10 09:58:23.019
8,250,241.2,1700,1000,100,83,1670, 2022-02-10 09:58:26.283
9,250,241.1,1679,1000,100,82,1154, 2022-02-10 09:58:29.111
10,250,241.2,1702,1000,100,83,1670, 2022-02-10 09:58:32.471
11,250,241.1,1680,1000,100,82,1154, 2022-02-10 09:58:35.281
12,250,241.2,1704,1000,100,83,1670, 2022-02-10 09:58:38.657
13,30,19.4,683,1000,100,38,650, 2022-02-10 09:58:43.445
14,30,19.4,683,1000,100,38,650, 2022-02-10 09:58:45.237
15,30,19.4,683,1000,100,38,650, 2022-02-10 09:58:48.149
16,30,19.4,683,1000,100,38,650, 2022-02-10 09:58:51.455
17,30,19.4,683,1000,100,38,650, 2022-02-10 09:58:53.241
18,30,19.4,683,1000,100,38,650, 2022-02-10 09:58:54.915
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 09:59:16.317
20,250,241.2,1677,1000,100,82,1154, 2022-02-10 09:59:18.903
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 09:59:22.320
22,250,241.2,1679,1000,100,82,1154, 2022-02-10 09:59:25.042
23,250,241.1,1702,1000,100,83,1670, 2022-02-10 09:59:28.532
24,250,241.2,1682,1000,100,82,1154, 2022-02-10 09:59:31.110
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 09:59:37.560
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 09:59:40.270
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 09:59:43.778
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 09:59:46.534
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 09:59:50.108
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 09:59:52.832
31,30,19.4,683,1000,100,38,650, 2022-02-10 09:59:57.284
32,30,19.4,683,1000,100,38,650, 2022-02-10 09:59:58.800
33,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:01.868
34,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:03.644
35,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:07.080
36,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:08.766
37,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:10.518
38,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:13.492
39,30,19.4,683,1000,100,38,650, 2022-02-10 10:00:15.006
1,250,241.1,1665,1000,100,82,1154, 2022-02-10 10:01:36.878
2,250,241.2,1690,1000,100,83,1670, 2022-02-10 10:01:40.234
3,250,241.1,1673,1000,100,82,1153, 2022-02-10 10:01:42.986
4,250,241.2,1697,1000,100,83,1670, 2022-02-10 10:01:46.240
5,250,241.1,1677,1000,100,82,1154, 2022-02-10 10:01:48.968
6,250,241.2,1699,1000,100,83,1670, 2022-02-10 10:01:52.322
7,250,241.1,1674,1000,100,82,1153, 2022-02-10 10:01:58.048
8,250,241.2,1698,1000,100,83,1670, 2022-02-10 10:02:01.386
9,250,241.1,1678,1000,100,82,1154, 2022-02-10 10:02:04.230
10,250,241.2,1702,1000,100,83,1670, 2022-02-10 10:02:07.440
11,250,241.1,1680,1000,100,82,1154, 2022-02-10 10:02:10.150
12,250,241.2,1703,1000,100,83,1670, 2022-02-10 10:02:13.458
13,30,19.4,683,1000,100,38,650, 2022-02-10 10:02:17.920
14,30,19.4,683,1000,100,38,650, 2022-02-10 10:02:19.612
15,30,19.4,683,1000,100,38,650, 2022-02-10 10:02:22.538
16,30,19.4,683,1000,100,38,650, 2022-02-10 10:02:25.864
17,30,19.4,683,1000,100,38,650, 2022-02-10 10:02:27.610
18,30,19.4,683,1000,100,38,650, 2022-02-10 10:02:29.346
19,250,241.1,1693,1000,100,83,1670, 2022-02-10 10:02:50.404
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 10:02:53.124
21,250,241.1,1699,1000,100,83,1670, 2022-02-10 10:02:56.558
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 10:02:59.258
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 10:03:02.772
24,250,241.2,1680,1000,100,82,1154, 2022-02-10 10:03:05.452
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 10:03:11.950
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:03:14.636
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 10:03:18.050
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 10:03:20.838
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 10:03:24.294
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 10:03:26.910
31,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:31.396
32,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:32.892
33,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:35.994
34,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:37.728
35,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:41.206
36,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:42.938
37,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:44.626
38,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:47.604
39,30,19.4,683,1000,100,38,650, 2022-02-10 10:03:49.100
1,250,241.1,1665,1000,100,82,1154, 2022-02-10 10:05:24.956
2,250,241.2,1690,1000,100,83,1670, 2022-02-10 10:05:28.252
3,250,241.1,1673,1000,100,82,1153, 2022-02-10 10:05:31.020
4,250,241.2,1695,1000,100,83,1670, 2022-02-10 10:05:34.254
5,250,241.1,1675,1000,100,82,1154, 2022-02-10 10:05:37.094
6,250,241.2,1698,1000,100,83,1670, 2022-02-10 10:05:40.342
7,250,241.1,1674,1000,100,82,1153, 2022-02-10 10:05:46.150
8,250,241.2,1698,1000,100,83,1670, 2022-02-10 10:05:49.318
9,250,241.1,1678,1000,100,82,1154, 2022-02-10 10:05:52.126
10,250,241.2,1700,1000,100,83,1670, 2022-02-10 10:05:55.340
11,250,241.1,1679,1000,100,82,1154, 2022-02-10 10:05:58.210
12,250,241.2,1703,1000,100,83,1670, 2022-02-10 10:06:01.444
13,30,19.4,683,1000,100,38,650, 2022-02-10 10:06:06.050
14,30,19.4,683,1000,100,38,650, 2022-02-10 10:06:07.826
15,30,19.4,683,1000,100,38,650, 2022-02-10 10:06:10.728
16,30,19.4,683,1000,100,38,650, 2022-02-10 10:06:14.028
17,30,19.4,683,1000,100,38,650, 2022-02-10 10:06:15.738
18,30,19.4,682,1000,100,38,650, 2022-02-10 10:06:17.424
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 10:06:38.125
20,250,241.2,1675,1000,100,82,1154, 2022-02-10 10:06:40.787
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 10:06:44.245
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 10:06:46.839
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 10:06:50.247
24,250,241.2,1680,1000,100,82,1154, 2022-02-10 10:06:52.927
25,250,241.1,1699,1000,100,83,1670, 2022-02-10 10:06:59.293
26,250,241.2,1680,1000,100,82,1154, 2022-02-10 10:07:01.917
27,250,241.1,1703,1000,100,83,1670, 2022-02-10 10:07:05.375
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 10:07:08.007
29,250,241.1,1704,1000,100,83,1670, 2022-02-10 10:07:11.471
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 10:07:14.145
31,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:18.547
32,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:20.095
33,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:23.183
34,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:24.949
35,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:28.489
36,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:30.185
37,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:31.931
38,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:34.933
39,30,19.4,683,1000,100,38,650, 2022-02-10 10:07:36.353
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 10:20:33.559
2,250,241.2,1688,1000,100,83,1670, 2022-02-10 10:20:36.857
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 10:20:39.685
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 10:20:43.073
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 10:20:45.911
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 10:20:49.111
7,250,241.1,1671,1000,100,82,1153, 2022-02-10 10:20:54.839
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 10:20:58.143
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 10:21:00.875
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 10:21:04.133
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 10:21:06.907
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 10:21:10.215
13,30,19.4,682,1000,100,38,650, 2022-02-10 10:21:14.599
14,30,19.4,682,1000,100,38,650, 2022-02-10 10:21:16.287
15,30,19.4,682,1000,100,38,650, 2022-02-10 10:21:19.239
16,30,19.4,682,1000,100,38,650, 2022-02-10 10:21:22.645
17,30,19.4,682,1000,100,38,650, 2022-02-10 10:21:24.421
18,30,19.4,682,1000,100,38,650, 2022-02-10 10:21:26.129
19,250,241.1,1690,1000,100,83,1670, 2022-02-10 10:21:46.575
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 10:21:49.205
21,250,241.1,1697,1000,100,83,1670, 2022-02-10 10:21:52.653
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 10:21:55.283
23,250,241.1,1699,1000,100,83,1670, 2022-02-10 10:21:58.727
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:22:01.413
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 10:22:07.799
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:22:10.409
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 10:22:13.857
28,250,241.2,1682,1000,100,82,1154, 2022-02-10 10:22:16.507
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 10:22:20.021
30,250,241.2,1683,1000,100,82,1154, 2022-02-10 10:22:22.591
31,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:27.099
32,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:28.573
33,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:31.693
34,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:33.421
35,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:36.885
36,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:38.615
37,30,19.4,682,1000,100,38,650, 2022-02-10 10:22:40.329
38,30,19.4,683,1000,100,38,650, 2022-02-10 10:22:43.393
39,30,19.4,682,1000,100,38,650, 2022-02-10 10:22:44.883
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 10:27:34.537
2,250,241.2,1688,1000,100,83,1670, 2022-02-10 10:27:37.840
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 10:27:40.654
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 10:27:43.898
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 10:27:46.682
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 10:27:49.912
7,250,241.1,1671,1000,100,82,1153, 2022-02-10 10:27:55.630
8,250,241.2,1697,1000,100,83,1670, 2022-02-10 10:27:58.946
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 10:28:01.788
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 10:28:05.034
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 10:28:07.804
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 10:28:11.036
13,30,19.4,683,1000,100,38,650, 2022-02-10 10:28:15.596
14,30,19.4,682,1000,100,38,650, 2022-02-10 10:28:17.298
15,30,19.4,682,1000,100,38,650, 2022-02-10 10:28:20.218
16,30,19.4,682,1000,100,38,650, 2022-02-10 10:28:23.548
17,30,19.4,682,1000,100,38,650, 2022-02-10 10:28:25.306
18,30,19.4,682,1000,100,38,650, 2022-02-10 10:28:27.000
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 10:28:47.492
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 10:28:50.148
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 10:28:53.594
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 10:28:56.190
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 10:28:59.672
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:29:02.332
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 10:29:08.826
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:29:11.544
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 10:29:15.050
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 10:29:17.694
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 10:29:21.168
30,250,241.2,1682,1000,100,82,1154, 2022-02-10 10:29:23.814
31,30,19.4,683,1000,100,38,650, 2022-02-10 10:29:28.182
32,30,19.4,682,1000,100,38,650, 2022-02-10 10:29:29.724
33,30,19.4,683,1000,100,38,650, 2022-02-10 10:29:32.750
34,30,19.4,683,1000,100,38,650, 2022-02-10 10:29:34.520
35,30,19.4,683,1000,100,38,650, 2022-02-10 10:29:37.974
36,30,19.4,683,1000,100,38,650, 2022-02-10 10:29:39.696
37,30,19.4,682,1000,100,38,650, 2022-02-10 10:29:41.414
38,30,19.4,683,1000,100,38,650, 2022-02-10 10:29:44.420
39,30,19.4,682,1000,100,38,650, 2022-02-10 10:29:45.890
1,250,241.1,1661,1000,100,82,1154, 2022-02-10 10:53:02.509
2,250,241.2,1688,1000,100,83,1670, 2022-02-10 10:53:05.725
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 10:53:08.603
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 10:53:11.831
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 10:53:14.705
6,250,241.2,1695,1000,100,83,1670, 2022-02-10 10:53:17.941
7,250,241.1,1670,1000,100,82,1153, 2022-02-10 10:53:23.753
8,250,241.2,1695,1000,100,83,1670, 2022-02-10 10:53:27.053
9,250,241.1,1675,1000,100,82,1154, 2022-02-10 10:53:29.899
10,250,241.2,1698,1000,100,83,1670, 2022-02-10 10:53:33.149
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 10:53:35.991
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 10:53:39.241
13,30,19.4,683,1000,100,38,650, 2022-02-10 10:53:43.681
14,30,19.4,682,1000,100,38,650, 2022-02-10 10:53:45.415
15,30,19.4,682,1000,100,38,650, 2022-02-10 10:53:48.307
16,30,19.4,682,1000,100,38,650, 2022-02-10 10:53:51.649
17,30,19.4,682,1000,100,38,650, 2022-02-10 10:53:53.383
18,30,19.4,682,1000,100,38,650, 2022-02-10 10:53:55.111
19,250,241.1,1690,1000,100,83,1670, 2022-02-10 10:54:15.885
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 10:54:18.479
21,250,241.1,1697,1000,100,83,1670, 2022-02-10 10:54:21.961
22,250,241.2,1677,1000,100,82,1154, 2022-02-10 10:54:24.581
23,250,241.1,1699,1000,100,83,1670, 2022-02-10 10:54:28.089
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:54:30.697
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 10:54:37.181
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 10:54:39.871
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 10:54:43.333
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 10:54:45.999
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 10:54:49.485
30,250,241.2,1682,1000,100,82,1154, 2022-02-10 10:54:52.081
31,30,19.4,683,1000,100,38,650, 2022-02-10 10:54:56.449
32,30,19.4,682,1000,100,38,650, 2022-02-10 10:54:57.947
33,30,19.4,683,1000,100,38,650, 2022-02-10 10:55:01.023
34,30,19.4,683,1000,100,38,650, 2022-02-10 10:55:02.809
35,30,19.4,683,1000,100,38,650, 2022-02-10 10:55:06.231
36,30,19.4,683,1000,100,38,650, 2022-02-10 10:55:07.987
37,30,19.4,682,1000,100,38,650, 2022-02-10 10:55:09.697
38,30,19.4,683,1000,100,38,650, 2022-02-10 10:55:12.685
39,30,19.4,682,1000,100,38,650, 2022-02-10 10:55:14.165
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 10:58:45.914
2,250,241.2,1688,1000,100,83,1670, 2022-02-10 10:58:49.226
3,250,241.1,1669,1000,100,82,1153, 2022-02-10 10:58:52.078
4,250,241.2,1693,1000,100,83,1670, 2022-02-10 10:58:55.296
5,250,241.1,1673,1000,100,82,1154, 2022-02-10 10:58:58.070
6,250,241.2,1697,1000,100,83,1670, 2022-02-10 10:59:01.306
7,250,241.1,1671,1000,100,82,1153, 2022-02-10 10:59:07.034
8,250,241.2,1697,1000,100,83,1670, 2022-02-10 10:59:10.318
9,250,241.1,1677,1000,100,82,1154, 2022-02-10 10:59:13.056
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 10:59:16.436
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 10:59:19.250
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 10:59:22.646
13,30,19.4,683,1000,100,38,650, 2022-02-10 10:59:27.264
14,30,19.4,682,1000,100,38,650, 2022-02-10 10:59:28.988
15,30,19.4,682,1000,100,38,650, 2022-02-10 10:59:31.900
16,30,19.4,682,1000,100,38,650, 2022-02-10 10:59:35.246
17,30,19.4,682,1000,100,38,650, 2022-02-10 10:59:37.010
18,30,19.4,682,1000,100,38,650, 2022-02-10 10:59:38.802
19,250,241.1,1690,1000,100,83,1670, 2022-02-10 10:59:59.498
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 11:00:02.080
21,250,241.1,1697,1000,100,83,1670, 2022-02-10 11:00:05.524
22,250,241.2,1677,1000,100,82,1154, 2022-02-10 11:00:08.276
23,250,241.1,1699,1000,100,83,1670, 2022-02-10 11:00:11.738
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:00:14.386
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:00:20.820
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:00:23.464
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:00:26.920
28,250,241.2,1680,1000,100,82,1154, 2022-02-10 11:00:29.720
29,250,241.1,1703,1000,100,83,1670, 2022-02-10 11:00:33.178
30,250,241.2,1682,1000,100,82,1154, 2022-02-10 11:00:35.758
31,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:40.174
32,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:41.670
33,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:44.756
34,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:46.496
35,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:49.954
36,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:51.636
37,30,19.4,682,1000,100,38,650, 2022-02-10 11:00:53.418
38,30,19.4,683,1000,100,38,650, 2022-02-10 11:00:56.504
39,30,19.4,682,1000,100,38,650, 2022-02-10 11:00:57.968
1,250,241.1,1662,1000,100,82,1154, 2022-02-10 11:03:38.709
2,250,241.2,1689,1000,100,83,1670, 2022-02-10 11:03:41.875
3,250,241.1,1670,1000,100,82,1153, 2022-02-10 11:03:44.687
4,250,241.2,1694,1000,100,83,1670, 2022-02-10 11:03:47.911
5,250,241.1,1674,1000,100,82,1154, 2022-02-10 11:03:50.753
6,250,241.2,1697,1000,100,83,1670, 2022-02-10 11:03:54.009
7,250,241.1,1673,1000,100,82,1153, 2022-02-10 11:03:59.711
8,250,241.2,1697,1000,100,83,1670, 2022-02-10 11:04:02.915
9,250,241.1,1677,1000,100,82,1154, 2022-02-10 11:04:05.659
10,250,241.2,1699,1000,100,83,1670, 2022-02-10 11:04:08.921
11,250,241.1,1678,1000,100,82,1154, 2022-02-10 11:04:11.745
12,250,241.2,1700,1000,100,83,1670, 2022-02-10 11:04:15.021
13,30,19.4,683,1000,100,38,650, 2022-02-10 11:04:19.607
14,30,19.4,682,1000,100,38,650, 2022-02-10 11:04:21.299
15,30,19.4,683,1000,100,38,650, 2022-02-10 11:04:24.219
16,30,19.4,682,1000,100,38,650, 2022-02-10 11:04:27.633
17,30,19.4,682,1000,100,38,650, 2022-02-10 11:04:29.369
18,30,19.4,682,1000,100,38,650, 2022-02-10 11:04:31.121
19,250,241.1,1692,1000,100,83,1670, 2022-02-10 11:04:51.671
20,250,241.2,1674,1000,100,82,1154, 2022-02-10 11:04:54.323
21,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:04:57.819
22,250,241.2,1678,1000,100,82,1154, 2022-02-10 11:05:00.523
23,250,241.1,1700,1000,100,83,1670, 2022-02-10 11:05:04.055
24,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:05:06.695
25,250,241.1,1698,1000,100,83,1670, 2022-02-10 11:05:13.099
26,250,241.2,1679,1000,100,82,1154, 2022-02-10 11:05:15.681
27,250,241.1,1702,1000,100,83,1670, 2022-02-10 11:05:19.147
